elapsedTimeHour,elapsedTimeSec,vaisalaRH,vaisalaTemperature,vaisalaPW
48.5875,174915,26.63,20.21,0.092
48.588889,174920.0004,26.63,20.21,0.092
48.590278,174925.0008,26.64,20.21,0.092
48.591667,174930.0012,26.63,20.21,0.091
48.593056,174935.0016,26.63,20.21,0.092
48.594444,174939.9984,26.62,20.21,0.091
48.595833,174944.9988,26.62,20.21,0.091
48.597222,174949.9992,26.63,20.21,0.091
48.598611,174954.9996,26.63,20.21,0.092
48.6,174960,26.62,20.21,0.091
48.601389,174965.0004,26.62,20.21,0.091
48.602778,174970.0008,26.63,20.21,0.092
48.604167,174975.0012,26.63,20.21,0.092
48.605556,174980.0016,26.63,20.21,0.092
48.606944,174984.9984,26.61,20.21,0.091
48.608333,174989.9988,26.6,20.21,0.091
48.609722,174994.9992,26.61,20.22,0.091
48.611111,174999.9996,26.62,20.21,0.091
48.6125,175005,26.62,20.21,0.091
48.613889,175010.0004,26.62,20.21,0.091
48.615278,175015.0008,26.63,20.21,0.092
48.616667,175020.0012,26.64,20.21,0.092
48.618056,175025.0016,26.63,20.21,0.092
48.619444,175029.9984,26.62,20.22,0.092
48.620833,175034.9988,26.63,20.22,0.092
48.622222,175039.9992,26.62,20.21,0.091
48.623611,175044.9996,26.62,20.21,0.091
48.625,175050,26.62,20.21,0.091
48.626389,175055.0004,26.61,20.21,0.091
48.627778,175060.0008,26.62,20.21,0.091
48.629167,175065.0012,26.62,20.22,0.092
48.630556,175070.0016,26.62,20.22,0.091
48.631944,175074.9984,26.6,20.22,0.091
48.633333,175079.9988,26.61,20.22,0.092
48.634722,175084.9992,26.62,20.22,0.092
48.636111,175089.9996,26.61,20.22,0.091
48.6375,175095,26.6,20.22,0.091
48.638889,175100.0004,26.6,20.22,0.091
48.640278,175105.0008,26.6,20.22,0.091
48.641667,175110.0012,26.6,20.22,0.091
48.643056,175115.0016,26.58,20.22,0.091
48.644444,175119.9984,26.59,20.22,0.091
48.645833,175124.9988,26.6,20.21,0.091
48.647222,175129.9992,26.61,20.22,0.092
48.648611,175134.9996,26.61,20.22,0.091
48.65,175140,26.6,20.22,0.091
48.651389,175145.0004,26.59,20.22,0.091
48.652778,175150.0008,26.59,20.22,0.091
48.654167,175155.0012,26.59,20.22,0.091
48.655556,175160.0016,26.6,20.21,0.091
48.656944,175164.9984,26.6,20.22,0.091
48.658333,175169.9988,26.6,20.22,0.091
48.659722,175174.9992,26.6,20.22,0.091
48.661111,175179.9996,26.6,20.22,0.091
48.6625,175185,26.59,20.22,0.091
48.663889,175190.0004,26.59,20.22,0.091
48.665278,175195.0008,26.6,20.22,0.091
48.666667,175200.0012,26.59,20.22,0.091
48.668056,175205.0016,26.59,20.22,0.091
48.669444,175209.9984,26.58,20.22,0.091
48.670833,175214.9988,26.59,20.21,0.091
48.672222,175219.9992,26.59,20.22,0.091
48.673611,175224.9996,26.58,20.22,0.091
48.675,175230,26.59,20.22,0.091
48.676389,175235.0004,26.59,20.22,0.091
48.677778,175240.0008,26.58,20.22,0.091
48.679167,175245.0012,26.58,20.22,0.091
48.680556,175250.0016,26.57,20.22,0.091
48.681944,175254.9984,26.57,20.22,0.091
48.683333,175259.9988,26.56,20.22,0.091
48.684722,175264.9992,26.56,20.22,0.091
48.686111,175269.9996,26.57,20.21,0.091
48.6875,175275,26.59,20.22,0.091
48.688889,175280.0004,26.59,20.22,0.091
48.690278,175285.0008,26.59,20.21,0.091
48.691667,175290.0012,26.59,20.21,0.091
48.693056,175295.0016,26.6,20.21,0.091
48.694444,175299.9984,26.61,20.22,0.091
48.695833,175304.9988,26.61,20.22,0.091
48.697222,175309.9992,26.61,20.21,0.091
48.698611,175314.9996,26.6,20.21,0.091
48.7,175320,26.6,20.21,0.091
48.701389,175325.0004,26.61,20.22,0.091
48.702778,175330.0008,26.61,20.22,0.091
48.704167,175335.0012,26.61,20.22,0.091
48.705556,175340.0016,26.61,20.21,0.091
48.706944,175344.9984,26.61,20.21,0.091
48.708333,175349.9988,26.6,20.22,0.091
48.709722,175354.9992,26.61,20.22,0.091
48.711111,175359.9996,26.62,20.22,0.092
48.7125,175365,26.62,20.22,0.092
48.713889,175370.0004,26.61,20.22,0.091
48.715278,175375.0008,26.61,20.22,0.091
48.716667,175380.0012,26.61,20.22,0.091
48.718056,175385.0016,26.61,20.21,0.091
48.719444,175389.9984,26.6,20.21,0.091
48.720833,175394.9988,26.6,20.21,0.091
48.722222,175399.9992,26.6,20.21,0.091
48.723611,175404.9996,26.61,20.21,0.091
48.725,175410,26.61,20.22,0.091
48.726389,175415.0004,26.61,20.22,0.091
48.727778,175420.0008,26.6,20.21,0.091
48.729167,175425.0012,26.6,20.22,0.091
48.730556,175430.0016,26.59,20.22,0.091
48.731944,175434.9984,26.59,20.22,0.091
48.733333,175439.9988,26.59,20.22,0.091
48.734722,175444.9992,26.59,20.22,0.091
48.736111,175449.9996,26.61,20.22,0.091
48.7375,175455,26.62,20.21,0.091
48.738889,175460.0004,26.61,20.22,0.091
48.740278,175465.0008,26.59,20.22,0.091
48.741667,175470.0012,26.59,20.22,0.091
48.743056,175475.0016,26.61,20.22,0.091
48.744444,175479.9984,26.61,20.22,0.091
48.745833,175484.9988,26.61,20.22,0.091
48.747222,175489.9992,26.6,20.21,0.091
48.748611,175494.9996,26.6,20.21,0.091
48.75,175500,26.59,20.21,0.091
48.751389,175505.0004,26.58,20.21,0.091
48.752778,175510.0008,26.6,20.22,0.091
48.754167,175515.0012,26.61,20.22,0.091
48.755556,175520.0016,26.61,20.22,0.091
48.756944,175524.9984,26.58,20.22,0.091
48.758333,175529.9988,26.57,20.22,0.091
48.759722,175534.9992,26.57,20.22,0.091
48.761111,175539.9996,26.59,20.22,0.091
48.7625,175545,26.59,20.22,0.091
48.763889,175550.0004,26.59,20.21,0.091
48.765278,175555.0008,26.59,20.21,0.091
48.766667,175560.0012,26.59,20.21,0.091
48.768056,175565.0016,26.58,20.21,0.091
48.769444,175569.9984,26.58,20.21,0.091
48.770833,175574.9988,26.59,20.21,0.091
48.772222,175579.9992,26.58,20.22,0.091
48.773611,175584.9996,26.6,20.22,0.091
48.775,175590,26.6,20.22,0.091
48.776389,175595.0004,26.58,20.21,0.091
48.777778,175600.0008,26.58,20.21,0.091
48.779167,175605.0012,26.58,20.22,0.091
48.780556,175610.0016,26.59,20.22,0.091
48.781944,175614.9984,26.57,20.22,0.091
48.783333,175619.9988,26.56,20.22,0.091
48.784722,175624.9992,26.56,20.22,0.091
48.786111,175629.9996,26.57,20.22,0.091
48.7875,175635,26.56,20.22,0.091
48.788889,175640.0004,26.57,20.21,0.091
48.790278,175645.0008,26.56,20.22,0.091
48.791667,175650.0012,26.57,20.22,0.091
48.793056,175655.0016,26.58,20.22,0.091
48.794444,175659.9984,26.58,20.22,0.091
48.795833,175664.9988,26.59,20.22,0.091
48.797222,175669.9992,26.59,20.22,0.091
48.798611,175674.9996,26.59,20.21,0.091
48.8,175680,26.58,20.21,0.091
48.801389,175685.0004,26.56,20.21,0.091
48.802778,175690.0008,26.57,20.22,0.091
48.804167,175695.0012,26.57,20.22,0.091
48.805556,175700.0016,26.58,20.22,0.091
48.806944,175704.9984,26.59,20.22,0.091
48.808333,175709.9988,26.6,20.21,0.091
48.809722,175714.9992,26.59,20.21,0.091
48.811111,175719.9996,26.59,20.22,0.091
48.8125,175725,26.6,20.21,0.091
48.813889,175730.0004,26.59,20.21,0.091
48.815278,175735.0008,26.59,20.21,0.091
48.816667,175740.0012,26.59,20.21,0.091
48.818056,175745.0016,26.59,20.21,0.091
48.819444,175749.9984,26.59,20.22,0.091
48.820833,175754.9988,26.6,20.21,0.091
48.822222,175759.9992,26.61,20.21,0.091
48.823611,175764.9996,26.61,20.21,0.091
48.825,175770,26.63,20.21,0.092
48.826389,175775.0004,26.63,20.21,0.092
48.827778,175780.0008,26.61,20.22,0.091
48.829167,175785.0012,26.61,20.22,0.091
48.830556,175790.0016,26.61,20.22,0.091
48.831944,175794.9984,26.6,20.21,0.091
48.833333,175799.9988,26.6,20.21,0.091
48.834722,175804.9992,26.6,20.21,0.091
48.836111,175809.9996,26.6,20.22,0.091
48.8375,175815,26.62,20.22,0.092
48.838889,175820.0004,26.63,20.22,0.092
48.840278,175825.0008,26.62,20.22,0.092
48.841667,175830.0012,26.62,20.22,0.092
48.843056,175835.0016,26.61,20.21,0.091
48.844444,175839.9984,26.6,20.21,0.091
48.845833,175844.9988,26.61,20.21,0.091
48.847222,175849.9992,26.62,20.21,0.091
48.848611,175854.9996,26.62,20.22,0.092
48.85,175860,26.63,20.22,0.092
48.851389,175865.0004,26.62,20.22,0.092
48.852778,175870.0008,26.62,20.22,0.092
48.854167,175875.0012,26.62,20.22,0.092
48.855556,175880.0016,26.62,20.22,0.092
48.856944,175884.9984,26.62,20.21,0.091
48.858333,175889.9988,26.63,20.22,0.092
48.859722,175894.9992,26.63,20.22,0.092
48.861111,175899.9996,26.62,20.22,0.092
48.8625,175905,26.61,20.21,0.091
48.863889,175910.0004,26.62,20.21,0.091
48.865278,175915.0008,26.62,20.22,0.092
48.866667,175920.0012,26.62,20.22,0.092
48.868056,175925.0016,26.61,20.22,0.091
48.869444,175929.9984,26.6,20.22,0.091
48.870833,175934.9988,26.61,20.22,0.091
48.872222,175939.9992,26.61,20.22,0.091
48.873611,175944.9996,26.61,20.21,0.091
48.875,175950,26.62,20.21,0.091
48.876389,175955.0004,26.61,20.22,0.091
48.877778,175960.0008,26.62,20.22,0.092
48.879167,175965.0012,26.61,20.22,0.091
48.880556,175970.0016,26.61,20.22,0.091
48.881944,175974.9984,26.61,20.22,0.091
48.883333,175979.9988,26.6,20.22,0.091
48.884722,175984.9992,26.59,20.22,0.091
48.886111,175989.9996,26.59,20.22,0.091
48.8875,175995,26.59,20.22,0.091
48.888889,176000.0004,26.6,20.22,0.091
48.890278,176005.0008,26.61,20.22,0.091
48.891667,176010.0012,26.61,20.21,0.091
48.893056,176015.0016,26.61,20.21,0.091
48.894444,176019.9984,26.61,20.21,0.091
48.895833,176024.9988,26.61,20.21,0.091
48.897222,176029.9992,26.61,20.21,0.091
48.898611,176034.9996,26.61,20.21,0.091
48.9,176040,26.62,20.22,0.092
48.901389,176045.0004,26.62,20.22,0.092
48.902778,176050.0008,26.62,20.22,0.092
48.904167,176055.0012,26.62,20.21,0.091
48.905556,176060.0016,26.61,20.21,0.091
48.906944,176064.9984,26.6,20.21,0.091
48.908333,176069.9988,26.6,20.21,0.091
48.909722,176074.9992,26.61,20.21,0.091
48.911111,176079.9996,26.61,20.21,0.091
48.9125,176085,26.6,20.21,0.091
48.913889,176090.0004,26.6,20.21,0.091
48.915278,176095.0008,26.59,20.21,0.091
48.916667,176100.0012,26.59,20.21,0.091
48.918056,176105.0016,26.58,20.21,0.091
48.919444,176109.9984,26.59,20.21,0.091
48.920833,176114.9988,26.6,20.21,0.091
48.922222,176119.9992,26.59,20.21,0.091
48.923611,176124.9996,26.59,20.21,0.091
48.925,176130,26.58,20.21,0.091
48.926389,176135.0004,26.57,20.21,0.091
48.927778,176140.0008,26.57,20.21,0.091
48.929167,176145.0012,26.58,20.21,0.091
48.930556,176150.0016,26.59,20.21,0.091
48.931944,176154.9984,26.58,20.21,0.091
48.933333,176159.9988,26.58,20.21,0.091
48.934722,176164.9992,26.58,20.21,0.091
48.936111,176169.9996,26.58,20.2,0.091
48.9375,176175,26.57,20.2,0.091
48.938889,176180.0004,26.56,20.21,0.091
48.940278,176185.0008,26.56,20.2,0.091
48.941667,176190.0012,26.57,20.2,0.091
48.943056,176195.0016,26.57,20.21,0.091
48.944444,176199.9984,26.57,20.21,0.091
48.945833,176204.9988,26.57,20.2,0.091
48.947222,176209.9992,26.57,20.2,0.091
48.948611,176214.9996,26.57,20.2,0.091
48.95,176220,26.57,20.2,0.091
48.951389,176225.0004,26.57,20.2,0.091
48.952778,176230.0008,26.57,20.2,0.091
48.954167,176235.0012,26.57,20.2,0.091
48.955556,176240.0016,26.56,20.2,0.091
48.956944,176244.9984,26.56,20.2,0.091
48.958333,176249.9988,26.55,20.2,0.091
48.959722,176254.9992,26.56,20.2,0.091
48.961111,176259.9996,26.57,20.2,0.091
48.9625,176265,26.57,20.2,0.091
48.963889,176270.0004,26.57,20.2,0.091
48.965278,176275.0008,26.55,20.2,0.091
48.966667,176280.0012,26.55,20.2,0.091
48.968056,176285.0016,26.57,20.2,0.091
48.969444,176289.9984,26.57,20.2,0.091
48.970833,176294.9988,26.56,20.2,0.091
48.972222,176299.9992,26.57,20.2,0.091
48.973611,176304.9996,26.57,20.19,0.091
48.975,176310,26.55,20.2,0.091
48.976389,176315.0004,26.55,20.2,0.091
48.977778,176320.0008,26.56,20.2,0.091
48.979167,176325.0012,26.57,20.2,0.091
48.980556,176330.0016,26.56,20.2,0.091
48.981944,176334.9984,26.57,20.2,0.091
48.983333,176339.9988,26.57,20.2,0.091
48.984722,176344.9992,26.57,20.19,0.091
48.986111,176349.9996,26.57,20.19,0.091
48.9875,176355,26.58,20.2,0.091
48.988889,176360.0004,26.59,20.2,0.091
48.990278,176365.0008,26.59,20.2,0.091
48.991667,176370.0012,26.59,20.19,0.091
48.993056,176375.0016,26.59,20.19,0.091
48.994444,176379.9984,26.59,20.19,0.091
48.995833,176384.9988,26.59,20.19,0.091
48.997222,176389.9992,26.6,20.19,0.091
48.998611,176394.9996,26.59,20.19,0.091
49,176400,26.59,20.19,0.091
49.001389,176405.0004,26.6,20.19,0.091
49.002778,176410.0008,26.6,20.19,0.091
49.004167,176415.0012,26.59,20.19,0.091
49.005556,176420.0016,26.6,20.19,0.091
49.006944,176424.9984,26.59,20.19,0.091
49.008333,176429.9988,26.6,20.19,0.091
49.009722,176434.9992,26.61,20.19,0.091
49.011111,176439.9996,26.61,20.19,0.091
49.0125,176445,26.6,20.19,0.091
49.013889,176450.0004,26.61,20.19,0.091
49.015278,176455.0008,26.61,20.19,0.091
49.016667,176460.0012,26.61,20.19,0.091
49.018056,176465.0016,26.61,20.19,0.091
49.019444,176469.9984,26.6,20.19,0.091
49.020833,176474.9988,26.61,20.19,0.091
49.022222,176479.9992,26.61,20.19,0.091
49.023611,176484.9996,26.62,20.19,0.091
49.025,176490,26.62,20.19,0.091
49.026389,176495.0004,26.61,20.19,0.091
49.027778,176500.0008,26.61,20.2,0.091
49.029167,176505.0012,26.61,20.19,0.091
49.030556,176510.0016,26.6,20.19,0.091
49.031944,176514.9984,26.6,20.19,0.091
49.033333,176519.9988,26.61,20.19,0.091
49.034722,176524.9992,26.62,20.19,0.091
49.036111,176529.9996,26.62,20.19,0.091
49.0375,176535,26.63,20.19,0.091
49.038889,176540.0004,26.64,20.19,0.091
49.040278,176545.0008,26.63,20.19,0.091
49.041667,176550.0012,26.64,20.19,0.091
49.043056,176555.0016,26.63,20.19,0.091
49.044444,176559.9984,26.63,20.19,0.091
49.045833,176564.9988,26.62,20.19,0.091
49.047222,176569.9992,26.62,20.19,0.091
49.048611,176574.9996,26.63,20.19,0.091
49.05,176580,26.61,20.19,0.091
49.051389,176585.0004,26.6,20.2,0.091
49.052778,176590.0008,26.62,20.2,0.091
49.054167,176595.0012,26.62,20.2,0.091
49.055556,176600.0016,26.62,20.2,0.091
49.056944,176604.9984,26.62,20.2,0.091
49.058333,176609.9988,26.6,20.2,0.091
49.059722,176614.9992,26.6,20.2,0.091
49.061111,176619.9996,26.59,20.2,0.091
49.0625,176625,26.6,20.2,0.091
49.063889,176630.0004,26.62,20.2,0.091
49.065278,176635.0008,26.61,20.2,0.091
49.066667,176640.0012,26.61,20.2,0.091
49.068056,176645.0016,26.6,20.2,0.091
49.069444,176649.9984,26.59,20.2,0.091
49.070833,176654.9988,26.61,20.2,0.091
49.072222,176659.9992,26.61,20.2,0.091
49.073611,176664.9996,26.6,20.2,0.091
49.075,176670,26.61,20.2,0.091
49.076389,176675.0004,26.61,20.2,0.091
49.077778,176680.0008,26.61,20.2,0.091
49.079167,176685.0012,26.61,20.2,0.091
49.080556,176690.0016,26.61,20.2,0.091
49.081944,176694.9984,26.6,20.2,0.091
49.083333,176699.9988,26.61,20.2,0.091
49.084722,176704.9992,26.61,20.2,0.091
49.086111,176709.9996,26.61,20.2,0.091
49.0875,176715,26.61,20.2,0.091
49.088889,176720.0004,26.6,20.2,0.091
49.090278,176725.0008,26.61,20.2,0.091
49.091667,176730.0012,26.62,20.2,0.091
49.093056,176735.0016,26.61,20.2,0.091
49.094444,176739.9984,26.61,20.2,0.091
49.095833,176744.9988,26.6,20.2,0.091
49.097222,176749.9992,26.6,20.2,0.091
49.098611,176754.9996,26.6,20.2,0.091
49.1,176760,26.59,20.2,0.091
49.101389,176765.0004,26.6,20.2,0.091
49.102778,176770.0008,26.62,20.2,0.091
49.104167,176775.0012,26.62,20.2,0.091
49.105556,176780.0016,26.61,20.2,0.091
49.106944,176784.9984,26.61,20.2,0.091
49.108333,176789.9988,26.6,20.2,0.091
49.109722,176794.9992,26.6,20.2,0.091
49.111111,176799.9996,26.6,20.2,0.091
49.1125,176805,26.61,20.2,0.091
49.113889,176810.0004,26.6,20.2,0.091
49.115278,176815.0008,26.6,20.2,0.091
49.116667,176820.0012,26.6,20.21,0.091
49.118056,176825.0016,26.6,20.2,0.091
49.119444,176829.9984,26.59,20.2,0.091
49.120833,176834.9988,26.59,20.2,0.091
49.122222,176839.9992,26.59,20.2,0.091
49.123611,176844.9996,26.6,20.2,0.091
49.125,176850,26.6,20.2,0.091
49.126389,176855.0004,26.58,20.2,0.091
49.127778,176860.0008,26.59,20.2,0.091
49.129167,176865.0012,26.59,20.2,0.091
49.130556,176870.0016,26.59,20.2,0.091
49.131944,176874.9984,26.59,20.2,0.091
49.133333,176879.9988,26.6,20.2,0.091
49.134722,176884.9992,26.6,20.2,0.091
49.136111,176889.9996,26.6,20.2,0.091
49.1375,176895,26.6,20.2,0.091
49.138889,176900.0004,26.58,20.2,0.091
49.140278,176905.0008,26.58,20.2,0.091
49.141667,176910.0012,26.58,20.2,0.091
49.143056,176915.0016,26.59,20.2,0.091
49.144444,176919.9984,26.59,20.2,0.091
49.145833,176924.9988,26.59,20.2,0.091
49.147222,176929.9992,26.59,20.2,0.091
49.148611,176934.9996,26.58,20.2,0.091
49.15,176940,26.59,20.2,0.091
49.151389,176945.0004,26.6,20.2,0.091
49.152778,176950.0008,26.59,20.2,0.091
49.154167,176955.0012,26.61,20.2,0.091
49.155556,176960.0016,26.61,20.2,0.091
49.156944,176964.9984,26.6,20.2,0.091
49.158333,176969.9988,26.61,20.2,0.091
49.159722,176974.9992,26.61,20.2,0.091
49.161111,176979.9996,26.61,20.2,0.091
49.1625,176985,26.62,20.2,0.091
49.163889,176990.0004,26.6,20.2,0.091
49.165278,176995.0008,26.61,20.2,0.091
49.166667,177000.0012,26.61,20.2,0.091
49.168056,177005.0016,26.6,20.2,0.091
49.169444,177009.9984,26.59,20.2,0.091
49.170833,177014.9988,26.58,20.2,0.091
49.172222,177019.9992,26.59,20.2,0.091
49.173611,177024.9996,26.58,20.2,0.091
49.175,177030,26.56,20.2,0.091
49.176389,177035.0004,26.57,20.2,0.091
49.177778,177040.0008,26.57,20.21,0.091
49.179167,177045.0012,26.57,20.2,0.091
49.180556,177050.0016,26.59,20.2,0.091
49.181944,177054.9984,26.6,20.2,0.091
49.183333,177059.9988,26.59,20.2,0.091
49.184722,177064.9992,26.58,20.2,0.091
49.186111,177069.9996,26.58,20.2,0.091
49.1875,177075,26.56,20.2,0.091
49.188889,177080.0004,26.57,20.2,0.091
49.190278,177085.0008,26.59,20.2,0.091
49.191667,177090.0012,26.58,20.2,0.091
49.193056,177095.0016,26.57,20.19,0.091
49.194444,177099.9984,26.57,20.2,0.091
49.195833,177104.9988,26.56,20.2,0.091
49.197222,177109.9992,26.56,20.2,0.091
49.198611,177114.9996,26.56,20.2,0.091
49.2,177120,26.56,20.2,0.091
49.201389,177125.0004,26.56,20.2,0.091
49.202778,177130.0008,26.55,20.2,0.091
49.204167,177135.0012,26.55,20.19,0.091
49.205556,177140.0016,26.55,20.2,0.091
49.206944,177144.9984,26.55,20.2,0.091
49.208333,177149.9988,26.51,20.2,0.091
49.209722,177154.9992,26.55,20.19,0.091
49.211111,177159.9996,26.64,20.19,0.091
49.2125,177165,26.65,20.19,0.091
49.213889,177170.0004,26.64,20.19,0.091
49.215278,177175.0008,26.61,20.19,0.091
49.216667,177180.0012,26.59,20.19,0.091
49.218056,177185.0016,26.57,20.19,0.091
49.219444,177189.9984,26.57,20.19,0.091
49.220833,177194.9988,26.57,20.19,0.091
49.222222,177199.9992,26.57,20.19,0.091
49.223611,177204.9996,26.57,20.19,0.091
49.225,177210,26.56,20.19,0.091
49.226389,177215.0004,26.55,20.19,0.091
49.227778,177220.0008,26.55,20.18,0.091
49.229167,177225.0012,26.56,20.19,0.091
49.230556,177230.0016,26.55,20.18,0.091
49.231944,177234.9984,26.55,20.19,0.091
49.233333,177239.9988,26.55,20.18,0.091
49.234722,177244.9992,26.55,20.18,0.091
49.236111,177249.9996,26.56,20.18,0.091
49.2375,177255,26.57,20.18,0.091
49.238889,177260.0004,26.54,20.18,0.091
49.240278,177265.0008,26.55,20.18,0.091
49.241667,177270.0012,26.55,20.18,0.091
49.243056,177275.0016,26.56,20.18,0.091
49.244444,177279.9984,26.55,20.18,0.091
49.245833,177284.9988,26.55,20.18,0.091
49.247222,177289.9992,26.56,20.18,0.091
49.248611,177294.9996,26.56,20.18,0.091
49.25,177300,26.56,20.18,0.091
49.251389,177305.0004,26.56,20.18,0.091
49.252778,177310.0008,26.56,20.18,0.091
49.254167,177315.0012,26.55,20.18,0.091
49.255556,177320.0016,26.55,20.17,0.091
49.256944,177324.9984,26.55,20.17,0.091
49.258333,177329.9988,26.55,20.18,0.091
49.259722,177334.9992,26.56,20.17,0.091
49.261111,177339.9996,26.56,20.17,0.091
49.2625,177345,26.56,20.17,0.091
49.263889,177350.0004,26.56,20.18,0.091
49.265278,177355.0008,26.55,20.18,0.091
49.266667,177360.0012,26.56,20.18,0.091
49.268056,177365.0016,26.57,20.18,0.091
49.269444,177369.9984,26.57,20.17,0.091
49.270833,177374.9988,26.56,20.17,0.091
49.272222,177379.9992,26.56,20.18,0.091
49.273611,177384.9996,26.57,20.17,0.091
49.275,177390,26.58,20.17,0.091
49.276389,177395.0004,26.58,20.17,0.091
49.277778,177400.0008,26.56,20.17,0.091
49.279167,177405.0012,26.56,20.17,0.091
49.280556,177410.0016,26.56,20.17,0.091
49.281944,177414.9984,26.57,20.17,0.091
49.283333,177419.9988,26.57,20.17,0.091
49.284722,177424.9992,26.57,20.17,0.091
49.286111,177429.9996,26.56,20.17,0.091
49.2875,177435,26.56,20.17,0.091
49.288889,177440.0004,26.56,20.17,0.091
49.290278,177445.0008,26.57,20.17,0.091
49.291667,177450.0012,26.58,20.17,0.091
49.293056,177455.0016,26.58,20.17,0.091
49.294444,177459.9984,26.58,20.17,0.091
49.295833,177464.9988,26.58,20.17,0.091
49.297222,177469.9992,26.57,20.18,0.091
49.298611,177474.9996,26.56,20.18,0.091
49.3,177480,26.55,20.17,0.091
49.301389,177485.0004,26.54,20.17,0.091
49.302778,177490.0008,26.55,20.17,0.091
49.304167,177495.0012,26.55,20.17,0.091
49.305556,177500.0016,26.54,20.17,0.091
49.306944,177504.9984,26.54,20.17,0.091
49.308333,177509.9988,26.54,20.17,0.091
49.309722,177514.9992,26.54,20.17,0.091
49.311111,177519.9996,26.54,20.17,0.091
49.3125,177525,26.55,20.17,0.091
49.313889,177530.0004,26.55,20.16,0.091
49.315278,177535.0008,26.55,20.17,0.091
49.316667,177540.0012,26.55,20.17,0.091
49.318056,177545.0016,,,
49.319444,177549.9984,26.54,20.17,0.091
49.320833,177554.9988,26.55,20.17,0.091
49.322222,177559.9992,26.53,20.17,0.091
49.323611,177564.9996,26.54,20.17,0.091
49.325,177570,26.54,20.17,0.091
49.326389,177575.0004,26.54,20.17,0.091
49.327778,177580.0008,26.54,20.17,0.091
49.329167,177585.0012,26.53,20.17,0.091
49.330556,177590.0016,26.53,20.17,0.091
49.331944,177594.9984,26.52,20.17,0.091
49.333333,177599.9988,26.52,20.17,0.091
49.334722,177604.9992,26.52,20.17,0.091
49.336111,177609.9996,26.53,20.17,0.091
49.3375,177615,26.52,20.17,0.091
49.338889,177620.0004,26.52,20.17,0.091
49.340278,177625.0008,26.52,20.17,0.091
