VaisalaTimeHours,"RH, %","T, °C","pw, psi"
47.079167,26.68,20.26,0.092
47.080556,26.68,20.26,0.092
47.081944,26.68,20.26,0.092
47.083333,26.69,20.26,0.092
47.084722,26.69,20.26,0.092
47.086111,26.69,20.26,0.092
47.087500,26.69,20.26,0.092
47.088889,26.69,20.26,0.092
47.090278,26.69,20.26,0.092
47.091667,26.69,20.26,0.092
47.093056,26.69,20.26,0.092
47.094444,26.68,20.26,0.092
47.095833,26.67,20.26,0.092
47.097222,26.68,20.26,0.092
47.098611,26.68,20.26,0.092
47.100000,26.68,20.27,0.092
47.101389,26.68,20.27,0.092
47.102778,26.67,20.26,0.092
47.104167,26.66,20.27,0.092
47.105556,26.66,20.26,0.092
47.106944,26.67,20.26,0.092
47.108333,26.67,20.26,0.092
47.109722,26.66,20.26,0.092
47.111111,26.65,20.26,0.092
47.112500,26.66,20.26,0.092
47.113889,26.66,20.27,0.092
47.115278,26.66,20.27,0.092
47.116667,26.66,20.26,0.092
47.118056,26.65,20.26,0.092
47.119444,26.66,20.26,0.092
47.120833,26.67,20.26,0.092
47.122222,26.67,20.26,0.092
47.123611,26.66,20.26,0.092
47.125000,26.66,20.26,0.092
47.126389,26.67,20.26,0.092
47.127778,26.66,20.26,0.092
47.129167,26.65,20.26,0.092
47.130556,26.64,20.26,0.092
47.131944,26.65,20.27,0.092
47.133333,26.66,20.26,0.092
47.134722,26.66,20.27,0.092
47.136111,26.67,20.27,0.092
47.137500,26.67,20.27,0.092
47.138889,26.67,20.26,0.092
47.140278,26.67,20.26,0.092
47.141667,26.66,20.26,0.092
47.143056,26.66,20.25,0.092
47.144444,26.66,20.26,0.092
47.145833,26.66,20.26,0.092
47.147222,26.67,20.26,0.092
47.148611,26.68,20.26,0.092
47.150000,26.67,20.26,0.092
47.151389,26.66,20.26,0.092
47.152778,26.65,20.26,0.092
47.154167,26.66,20.26,0.092
47.155556,26.66,20.26,0.092
47.156944,26.65,20.26,0.092
47.158333,26.65,20.26,0.092
47.159722,26.65,20.26,0.092
47.161111,26.66,20.26,0.092
47.162500,26.66,20.26,0.092
47.163889,26.67,20.26,0.092
47.165278,26.66,20.26,0.092
47.166667,26.65,20.26,0.092
47.168056,26.65,20.26,0.092
47.169444,26.65,20.26,0.092
47.170833,26.64,20.26,0.092
47.172222,26.66,20.26,0.092
47.173611,26.66,20.26,0.092
47.175000,26.66,20.26,0.092
47.176389,26.64,20.26,0.092
47.177778,26.64,20.25,0.092
47.179167,26.64,20.25,0.092
47.180556,26.64,20.25,0.092
47.181944,26.65,20.25,0.092
47.183333,26.65,20.25,0.092
47.184722,26.64,20.26,0.092
47.186111,26.62,20.26,0.092
47.187500,26.63,20.26,0.092
47.188889,26.64,20.26,0.092
47.190278,26.63,20.26,0.092
47.191667,26.64,20.25,0.092
47.193056,26.63,20.25,0.092
47.194444,26.63,20.25,0.092
47.195833,26.64,20.25,0.092
47.197222,26.65,20.25,0.092
47.198611,26.64,20.25,0.092
47.200000,26.65,20.25,0.092
47.201389,26.65,20.25,0.092
47.202778,26.65,20.25,0.092
47.204167,26.66,20.25,0.092
47.205556,26.67,20.25,0.092
47.206944,26.67,20.25,0.092
47.208333,26.67,20.25,0.092
47.209722,26.67,20.24,0.092
47.211111,26.67,20.24,0.092
47.212500,26.67,20.24,0.092
47.213889,26.67,20.25,0.092
47.215278,26.67,20.25,0.092
47.216667,26.67,20.25,0.092
47.218056,26.67,20.25,0.092
47.219444,26.68,20.24,0.092
47.220833,26.68,20.24,0.092
47.222222,26.69,20.24,0.092
47.223611,26.69,20.25,0.092
47.225000,26.69,20.25,0.092
47.226389,26.69,20.25,0.092
47.227778,26.7,20.24,0.092
47.229167,26.7,20.24,0.092
47.230556,26.7,20.24,0.092
47.231944,26.71,20.24,0.092
47.233333,26.7,20.25,0.092
47.234722,26.7,20.25,0.092
47.236111,26.71,20.25,0.092
47.237500,26.71,20.25,0.092
47.238889,26.71,20.25,0.092
47.240278,26.71,20.25,0.092
47.241667,26.72,20.24,0.092
47.243056,26.72,20.24,0.092
47.244444,26.7,20.25,0.092
47.245833,26.71,20.24,0.092
47.247222,26.72,20.25,0.092
47.248611,26.72,20.25,0.092
47.250000,26.71,20.25,0.092
47.251389,26.71,20.24,0.092
47.252778,26.71,20.25,0.092
47.254167,26.71,20.25,0.092
47.255556,26.71,20.25,0.092
47.256944,26.7,20.25,0.092
47.258333,26.69,20.25,0.092
47.259722,26.7,20.25,0.092
47.261111,26.71,20.25,0.092
47.262500,26.69,20.25,0.092
47.263889,26.69,20.25,0.092
47.265278,26.7,20.25,0.092
47.266667,26.7,20.25,0.092
47.268056,26.7,20.25,0.092
47.269444,26.7,20.25,0.092
47.270833,26.69,20.25,0.092
47.272222,26.7,20.25,0.092
47.273611,26.7,20.25,0.092
47.275000,26.69,20.25,0.092
47.276389,26.68,20.25,0.092
47.277778,26.68,20.25,0.092
47.279167,26.69,20.25,0.092
47.280556,26.7,20.25,0.092
47.281944,26.7,20.25,0.092
47.283333,26.68,20.25,0.092
47.284722,26.68,20.25,0.092
47.286111,26.68,20.25,0.092
47.287500,26.68,20.25,0.092
47.288889,26.68,20.25,0.092
47.290278,26.69,20.25,0.092
47.291667,26.68,20.25,0.092
47.293056,26.68,20.25,0.092
47.294444,26.68,20.25,0.092
47.295833,26.7,20.25,0.092
47.297222,26.7,20.25,0.092
47.298611,26.69,20.25,0.092
47.300000,26.69,20.25,0.092
47.301389,26.68,20.25,0.092
47.302778,26.69,20.25,0.092
47.304167,26.69,20.25,0.092
47.305556,26.69,20.26,0.092
47.306944,26.69,20.25,0.092
47.308333,26.7,20.25,0.092
47.309722,26.69,20.25,0.092
47.311111,26.69,20.25,0.092
47.312500,26.69,20.25,0.092
47.313889,26.68,20.25,0.092
47.315278,26.68,20.25,0.092
47.316667,26.68,20.25,0.092
47.318056,26.68,20.25,0.092
47.319444,26.68,20.25,0.092
47.320833,26.67,20.26,0.092
47.322222,26.67,20.25,0.092
47.323611,26.66,20.25,0.092
47.325000,26.66,20.25,0.092
47.326389,26.66,20.25,0.092
47.327778,26.66,20.25,0.092
47.329167,26.66,20.25,0.092
47.330556,26.67,20.25,0.092
47.331944,26.67,20.25,0.092
47.333333,26.68,20.25,0.092
47.334722,26.68,20.25,0.092
47.336111,26.68,20.25,0.092
47.337500,26.69,20.25,0.092
47.338889,26.7,20.25,0.092
47.340278,26.7,20.25,0.092
47.341667,26.7,20.25,0.092
47.343056,26.69,20.25,0.092
47.344444,26.68,20.25,0.092
47.345833,26.67,20.25,0.092
47.347222,26.67,20.25,0.092
47.348611,26.67,20.25,0.092
47.350000,26.67,20.25,0.092
47.351389,26.67,20.25,0.092
47.352778,26.67,20.25,0.092
47.354167,26.66,20.25,0.092
47.355556,26.67,20.25,0.092
47.356944,26.67,20.25,0.092
47.358333,26.68,20.25,0.092
47.359722,26.68,20.25,0.092
47.361111,26.68,20.25,0.092
47.362500,26.68,20.25,0.092
47.363889,26.67,20.25,0.092
47.365278,26.66,20.25,0.092
47.366667,26.66,20.24,0.092
47.368056,26.66,20.25,0.092
47.369444,26.66,20.25,0.092
47.370833,26.66,20.25,0.092
47.372222,26.67,20.25,0.092
47.373611,26.66,20.25,0.092
47.375000,26.66,20.25,0.092
47.376389,26.66,20.25,0.092
47.377778,26.67,20.25,0.092
47.379167,26.67,20.25,0.092
47.380556,26.67,20.25,0.092
47.381944,26.66,20.25,0.092
47.383333,26.64,20.25,0.092
47.384722,26.66,20.25,0.092
47.386111,26.65,20.25,0.092
47.387500,26.65,20.25,0.092
47.388889,26.65,20.24,0.092
47.390278,26.64,20.25,0.092
47.391667,26.64,20.25,0.092
47.393056,26.63,20.25,0.092
47.394444,26.62,20.25,0.092
47.395833,26.63,20.25,0.092
47.397222,26.64,20.25,0.092
47.398611,26.64,20.25,0.092
47.400000,26.64,20.25,0.092
47.401389,26.64,20.25,0.092
47.402778,26.66,20.25,0.092
47.404167,26.65,20.25,0.092
47.405556,26.64,20.25,0.092
47.406944,26.63,20.25,0.092
47.408333,26.64,20.25,0.092
47.409722,26.64,20.25,0.092
47.411111,26.65,20.25,0.092
47.412500,26.64,20.24,0.092
47.413889,26.64,20.24,0.092
47.415278,26.65,20.24,0.092
47.416667,26.65,20.25,0.092
47.418056,26.65,20.25,0.092
47.419444,26.65,20.25,0.092
47.420833,26.66,20.25,0.092
47.422222,26.66,20.24,0.092
47.423611,26.65,20.24,0.092
47.425000,26.65,20.25,0.092
47.426389,26.65,20.25,0.092
47.427778,26.66,20.25,0.092
47.429167,26.67,20.24,0.092
47.430556,26.67,20.24,0.092
47.431944,26.67,20.25,0.092
47.433333,26.66,20.25,0.092
47.434722,26.66,20.25,0.092
47.436111,26.66,20.25,0.092
47.437500,26.65,20.25,0.092
47.438889,26.64,20.25,0.092
47.440278,26.65,20.24,0.092
47.441667,26.64,20.24,0.092
47.443056,26.64,20.24,0.092
47.444444,26.65,20.24,0.092
47.445833,26.65,20.24,0.092
47.447222,26.65,20.24,0.092
47.448611,26.64,20.24,0.092
47.450000,26.64,20.25,0.092
47.451389,26.64,20.25,0.092
47.452778,26.64,20.25,0.092
47.454167,26.63,20.25,0.092
47.455556,26.64,20.25,0.092
47.456944,26.64,20.25,0.092
47.458333,26.64,20.24,0.092
47.459722,26.64,20.24,0.092
47.461111,26.65,20.24,0.092
47.462500,26.64,20.24,0.092
47.463889,26.64,20.24,0.092
47.465278,26.63,20.24,0.092
47.466667,26.62,20.25,0.092
47.468056,26.63,20.24,0.092
47.469444,26.64,20.24,0.092
47.470833,26.64,20.24,0.092
47.472222,26.64,20.24,0.092
47.473611,26.64,20.24,0.092
47.475000,26.63,20.24,0.092
47.476389,26.62,20.24,0.092
47.477778,26.62,20.24,0.092
47.479167,26.64,20.24,0.092
47.480556,26.64,20.24,0.092
47.481944,26.64,20.24,0.092
47.483333,26.63,20.24,0.092
47.484722,26.65,20.24,0.092
47.486111,26.64,20.24,0.092
47.487500,26.64,20.24,0.092
47.488889,26.63,20.24,0.092
47.490278,26.62,20.24,0.092
47.491667,26.61,20.24,0.092
47.493056,26.63,20.24,0.092
47.494444,26.63,20.24,0.092
47.495833,26.62,20.24,0.092
47.497222,26.62,20.24,0.092
47.498611,26.62,20.24,0.092
47.500000,26.63,20.24,0.092
47.501389,26.63,20.24,0.092
47.502778,26.62,20.24,0.092
47.504167,26.62,20.24,0.092
47.505556,26.61,20.24,0.092
47.506944,26.6,20.24,0.092
47.508333,26.6,20.24,0.092
47.509722,26.62,20.24,0.092
47.511111,26.62,20.24,0.092
47.512500,26.62,20.24,0.092
47.513889,26.62,20.24,0.092
47.515278,26.63,20.24,0.092
47.516667,26.62,20.24,0.092
47.518056,26.62,20.24,0.092
47.519444,26.63,20.23,0.092
47.520833,26.64,20.23,0.092
47.522222,26.64,20.24,0.092
47.523611,26.64,20.24,0.092
47.525000,26.64,20.24,0.092
47.526389,26.63,20.24,0.092
47.527778,26.63,20.24,0.092
47.529167,26.64,20.24,0.092
47.530556,26.64,20.23,0.092
47.531944,26.64,20.23,0.092
47.533333,26.64,20.24,0.092
47.534722,26.63,20.24,0.092
47.536111,26.63,20.24,0.092
47.537500,26.64,20.24,0.092
47.538889,26.63,20.23,0.092
47.540278,26.62,20.23,0.092
47.541667,26.62,20.23,0.092
47.543056,26.61,20.23,0.092
47.544444,26.62,20.23,0.092
47.545833,26.64,20.24,0.092
47.547222,26.65,20.24,0.092
47.548611,26.64,20.24,0.092
47.550000,26.64,20.24,0.092
47.551389,26.64,20.24,0.092
47.552778,26.64,20.24,0.092
47.554167,26.65,20.24,0.092
47.555556,26.65,20.24,0.092
47.556944,26.65,20.23,0.092
47.558333,26.65,20.23,0.092
47.559722,26.65,20.23,0.092
47.561111,26.65,20.23,0.092
47.562500,26.64,20.23,0.092
47.563889,26.64,20.23,0.092
47.565278,26.65,20.24,0.092
47.566667,26.65,20.23,0.092
47.568056,26.65,20.24,0.092
47.569444,26.65,20.24,0.092
47.570833,26.64,20.23,0.092
47.572222,26.65,20.23,0.092
47.573611,26.65,20.23,0.092
47.575000,26.66,20.23,0.092
47.576389,26.65,20.23,0.092
47.577778,26.65,20.24,0.092
47.579167,26.65,20.24,0.092
47.580556,26.63,20.24,0.092
47.581944,26.64,20.24,0.092
47.583333,26.64,20.24,0.092
47.584722,26.66,20.24,0.092
47.586111,26.66,20.24,0.092
47.587500,26.65,20.24,0.092
47.588889,26.65,20.23,0.092
47.590278,26.65,20.24,0.092
47.591667,26.65,20.23,0.092
47.593056,26.65,20.24,0.092
47.594444,26.63,20.24,0.092
47.595833,26.62,20.24,0.092
47.597222,26.62,20.24,0.092
47.598611,26.63,20.24,0.092
47.600000,26.63,20.24,0.092
47.601389,26.63,20.24,0.092
47.602778,26.64,20.24,0.092
47.604167,26.63,20.23,0.092
47.605556,26.63,20.24,0.092
47.606944,26.63,20.24,0.092
47.608333,26.63,20.24,0.092
47.609722,26.63,20.24,0.092
47.611111,26.63,20.24,0.092
47.612500,26.62,20.24,0.092
47.613889,26.62,20.24,0.092
47.615278,26.62,20.24,0.092
47.616667,26.62,20.24,0.092
47.618056,26.62,20.24,0.092
47.619444,26.62,20.24,0.092
47.620833,26.63,20.24,0.092
47.622222,26.57,20.24,0.091
47.623611,26.66,20.24,0.092
47.625000,26.73,20.24,0.092
47.626389,26.74,20.24,0.092
47.627778,26.73,20.24,0.092
47.629167,26.7,20.24,0.092
47.630556,26.68,20.24,0.092
47.631944,26.66,20.23,0.092
47.633333,26.63,20.23,0.092
47.634722,26.63,20.24,0.092
47.636111,26.62,20.24,0.092
47.637500,26.62,20.24,0.092
47.638889,26.62,20.23,0.092
47.640278,26.62,20.23,0.092
47.641667,26.62,20.23,0.092
47.643056,26.62,20.23,0.092
47.644444,26.63,20.24,0.092
47.645833,26.64,20.24,0.092
47.647222,26.63,20.23,0.092
47.648611,26.61,20.23,0.092
47.650000,26.61,20.24,0.092
47.651389,26.61,20.23,0.092
47.652778,26.62,20.23,0.092
47.654167,26.62,20.24,0.092
47.655556,26.62,20.24,0.092
47.656944,26.62,20.23,0.092
47.658333,26.61,20.23,0.092
47.659722,26.62,20.24,0.092
47.661111,26.64,20.24,0.092
47.662500,26.64,20.24,0.092
47.663889,26.63,20.24,0.092
47.665278,26.63,20.23,0.092
47.666667,26.62,20.23,0.092
47.668056,26.61,20.23,0.092
47.669444,26.6,20.23,0.092
47.670833,26.61,20.23,0.092
47.672222,26.63,20.23,0.092
47.673611,26.63,20.23,0.092
47.675000,26.63,20.24,0.092
47.676389,26.64,20.24,0.092
47.677778,26.62,20.24,0.092
47.679167,26.63,20.24,0.092
47.680556,26.63,20.24,0.092
47.681944,26.62,20.23,0.092
47.683333,26.62,20.23,0.092
47.684722,26.62,20.23,0.092
47.686111,26.63,20.23,0.092
47.687500,26.62,20.23,0.092
47.688889,26.61,20.23,0.092
47.690278,26.62,20.23,0.092
47.691667,26.61,20.23,0.092
47.693056,26.61,20.23,0.092
47.694444,26.61,20.23,0.092
47.695833,26.6,20.23,0.092
47.697222,26.6,20.23,0.092
47.698611,26.61,20.23,0.092
47.700000,26.62,20.23,0.092
47.701389,26.62,20.23,0.092
47.702778,26.62,20.23,0.092
47.704167,26.63,20.23,0.092
47.705556,26.63,20.23,0.092
47.706944,26.63,20.23,0.092
47.708333,26.63,20.23,0.092
47.709722,26.63,20.23,0.092
47.711111,26.62,20.23,0.092
47.712500,26.63,20.23,0.092
47.713889,26.62,20.23,0.092
47.715278,26.61,20.23,0.092
47.716667,26.6,20.23,0.092
47.718056,26.61,20.23,0.092
47.719444,26.62,20.23,0.092
47.720833,26.62,20.23,0.092
47.722222,26.62,20.23,0.092
47.723611,26.63,20.23,0.092
47.725000,26.63,20.23,0.092
47.726389,26.64,20.23,0.092
47.727778,26.63,20.23,0.092
47.729167,26.63,20.23,0.092
47.730556,26.63,20.23,0.092
47.731944,26.63,20.23,0.092
47.733333,26.63,20.23,0.092
47.734722,26.63,20.23,0.092
47.736111,26.64,20.23,0.092
47.737500,26.64,20.23,0.092
47.738889,26.64,20.23,0.092
47.740278,26.63,20.23,0.092
47.741667,26.63,20.23,0.092
47.743056,26.63,20.23,0.092
47.744444,26.62,20.23,0.092
47.745833,26.62,20.23,0.092
47.747222,26.62,20.23,0.092
47.748611,26.64,20.23,0.092
47.750000,26.63,20.23,0.092
47.751389,26.64,20.23,0.092
47.752778,26.63,20.23,0.092
47.754167,26.62,20.23,0.092
47.755556,26.63,20.23,0.092
47.756944,26.64,20.23,0.092
47.758333,26.64,20.23,0.092
47.759722,26.63,20.23,0.092
47.761111,26.64,20.23,0.092
47.762500,26.63,20.23,0.092
47.763889,26.63,20.23,0.092
47.765278,26.63,20.23,0.092
47.766667,26.64,20.23,0.092
47.768056,26.64,20.23,0.092
47.769444,26.65,20.23,0.092
47.770833,26.66,20.23,0.092
47.772222,26.66,20.23,0.092
47.773611,26.65,20.23,0.092
47.775000,26.65,20.23,0.092
47.776389,26.65,20.23,0.092
47.777778,26.65,20.23,0.092
47.779167,26.65,20.23,0.092
47.780556,26.64,20.23,0.092
47.781944,26.64,20.23,0.092
47.783333,26.65,20.23,0.092
47.784722,26.65,20.23,0.092
47.786111,26.64,20.23,0.092
47.787500,26.65,20.23,0.092
47.788889,26.65,20.23,0.092
47.790278,26.65,20.23,0.092
47.791667,26.65,20.24,0.092
47.793056,26.65,20.24,0.092
47.794444,26.65,20.23,0.092
47.795833,26.64,20.23,0.092
47.797222,26.64,20.23,0.092
47.798611,26.63,20.23,0.092
47.800000,26.62,20.23,0.092
47.801389,26.63,20.23,0.092
47.802778,26.63,20.23,0.092
47.804167,26.63,20.23,0.092
47.805556,26.62,20.23,0.092
47.806944,26.62,20.24,0.092
47.808333,26.62,20.24,0.092
47.809722,26.62,20.24,0.092
47.811111,26.61,20.24,0.092
47.812500,26.61,20.23,0.092
47.813889,26.61,20.23,0.092
47.815278,26.59,20.24,0.092
47.816667,26.6,20.24,0.092
47.818056,26.61,20.24,0.092
47.819444,26.61,20.23,0.092
47.820833,26.61,20.23,0.092
47.822222,26.63,20.23,0.092
47.823611,26.62,20.24,0.092
47.825000,26.61,20.24,0.092
47.826389,26.62,20.24,0.092
47.827778,26.61,20.24,0.092
47.829167,26.61,20.24,0.092
47.830556,26.61,20.23,0.092
47.831944,26.6,20.24,0.092
47.833333,26.6,20.23,0.092
47.834722,26.6,20.23,0.092
47.836111,26.6,20.24,0.092
47.837500,26.61,20.24,0.092
47.838889,26.61,20.24,0.092
47.840278,26.61,20.24,0.092
47.841667,26.61,20.24,0.092
47.843056,26.61,20.24,0.092
47.844444,26.61,20.24,0.092
47.845833,26.61,20.23,0.092
47.847222,26.61,20.24,0.092
47.848611,26.61,20.24,0.092
47.850000,26.62,20.24,0.092
47.851389,26.62,20.24,0.092
47.852778,26.62,20.23,0.092
47.854167,26.62,20.23,0.092
47.855556,26.63,20.24,0.092
47.856944,26.63,20.24,0.092
47.858333,26.62,20.24,0.092
47.859722,26.62,20.24,0.092
47.861111,26.62,20.24,0.092
47.862500,26.62,20.24,0.092
47.863889,26.62,20.24,0.092
47.865278,26.63,20.24,0.092
47.866667,26.63,20.24,0.092
47.868056,26.63,20.23,0.092
47.869444,26.62,20.24,0.092
47.870833,26.62,20.24,0.092
47.872222,26.62,20.24,0.092
47.873611,26.63,20.24,0.092
47.875000,26.63,20.24,0.092
47.876389,26.64,20.24,0.092
47.877778,26.63,20.24,0.092
47.879167,26.63,20.24,0.092
47.880556,26.63,20.24,0.092
47.881944,26.63,20.24,0.092
47.883333,26.64,20.24,0.092
47.884722,26.65,20.24,0.092
47.886111,26.63,20.24,0.092
47.887500,26.63,20.24,0.092
47.888889,26.62,20.24,0.092
47.890278,26.62,20.24,0.092
47.891667,26.62,20.24,0.092
47.893056,26.62,20.24,0.092
47.894444,26.62,20.24,0.092
47.895833,26.62,20.24,0.092
47.897222,26.63,20.24,0.092
47.898611,26.63,20.24,0.092
47.900000,26.62,20.24,0.092
47.901389,26.63,20.24,0.092
47.902778,26.63,20.24,0.092
47.904167,26.63,20.24,0.092
47.905556,26.63,20.24,0.092
47.906944,26.64,20.24,0.092
47.908333,26.64,20.24,0.092
47.909722,26.63,20.24,0.092
47.911111,26.62,20.24,0.092
47.912500,26.62,20.24,0.092
47.913889,26.61,20.24,0.092
47.915278,26.6,20.25,0.092
47.916667,26.62,20.24,0.092
47.918056,26.62,20.24,0.092
47.919444,26.62,20.24,0.092
47.920833,26.63,20.24,0.092
47.922222,26.62,20.24,0.092
47.923611,26.62,20.24,0.092
47.925000,26.61,20.25,0.092
47.926389,26.62,20.25,0.092
47.927778,26.62,20.24,0.092
47.929167,26.61,20.24,0.092
47.930556,26.61,20.24,0.092
47.931944,26.6,20.24,0.092
47.933333,26.6,20.24,0.092
47.934722,26.61,20.24,0.092
47.936111,26.62,20.24,0.092
47.937500,26.61,20.25,0.092
47.938889,26.62,20.24,0.092
47.940278,26.61,20.24,0.092
47.941667,26.6,20.24,0.092
47.943056,26.6,20.24,0.092
47.944444,26.61,20.24,0.092
47.945833,26.6,20.24,0.092
47.947222,26.6,20.24,0.092
47.948611,26.59,20.24,0.092
47.950000,26.58,20.24,0.092
47.951389,26.58,20.24,0.092
47.952778,26.59,20.24,0.092
47.954167,26.58,20.24,0.091
47.955556,26.59,20.24,0.092
47.956944,26.6,20.24,0.092
47.958333,26.6,20.24,0.092
47.959722,26.61,20.24,0.092
47.961111,26.6,20.24,0.092
47.962500,26.61,20.24,0.092
47.963889,26.61,20.24,0.092
47.965278,26.6,20.24,0.092
47.966667,26.6,20.23,0.092
47.968056,26.6,20.23,0.092
47.969444,26.6,20.24,0.092
47.970833,26.6,20.24,0.092
47.972222,26.59,20.24,0.092
47.973611,26.59,20.24,0.092
47.975000,26.6,20.24,0.092
47.976389,26.61,20.24,0.092
47.977778,26.61,20.24,0.092
47.979167,26.6,20.24,0.092
47.980556,26.61,20.24,0.092
47.981944,26.61,20.24,0.092
47.983333,26.61,20.23,0.092
47.984722,26.61,20.23,0.092
47.986111,26.6,20.24,0.092
47.987500,26.6,20.23,0.092
47.988889,26.61,20.23,0.092
47.990278,26.6,20.23,0.092
47.991667,26.6,20.23,0.092
47.993056,26.61,20.24,0.092
47.994444,26.62,20.24,0.092
47.995833,26.61,20.23,0.092
47.997222,26.61,20.23,0.092
47.998611,26.61,20.23,0.092
48.000000,26.61,20.23,0.092
48.001389,26.6,20.23,0.092
48.002778,26.6,20.23,0.092
48.004167,26.61,20.23,0.092
48.005556,26.6,20.23,0.092
48.006944,26.61,20.23,0.092
48.008333,26.61,20.23,0.092
48.009722,26.61,20.23,0.092
48.011111,26.62,20.23,0.092
48.012500,26.63,20.23,0.092
48.013889,26.61,20.23,0.092
48.015278,26.61,20.23,0.092
48.016667,26.6,20.23,0.092
48.018056,26.59,20.23,0.092
48.019444,26.6,20.23,0.092
48.020833,26.6,20.23,0.092
48.022222,26.61,20.23,0.092
48.023611,26.61,20.23,0.092
48.025000,26.62,20.23,0.092
48.026389,26.62,20.23,0.092
48.027778,26.63,20.23,0.092
48.029167,26.63,20.23,0.092
48.030556,26.63,20.23,0.092
48.031944,26.63,20.23,0.092
48.033333,26.62,20.23,0.092
48.034722,26.65,20.23,0.092
48.036111,26.64,20.23,0.092
48.037500,26.64,20.23,0.092
48.038889,26.65,20.23,0.092
48.040278,26.66,20.23,0.092
48.041667,26.65,20.23,0.092
48.043056,26.65,20.23,0.092
48.044444,26.65,20.23,0.092
48.045833,26.65,20.23,0.092
48.047222,26.64,20.23,0.092
48.048611,26.65,20.23,0.092
48.050000,26.65,20.23,0.092
48.051389,26.64,20.23,0.092
48.052778,26.63,20.23,0.092
48.054167,26.63,20.23,0.092
48.055556,26.64,20.23,0.092
48.056944,26.65,20.23,0.092
48.058333,26.65,20.23,0.092
48.059722,26.64,20.24,0.092
48.061111,26.63,20.23,0.092
48.062500,26.63,20.23,0.092
48.063889,26.62,20.23,0.092
48.065278,26.62,20.23,0.092
48.066667,26.62,20.23,0.092
48.068056,26.62,20.23,0.092
48.069444,26.63,20.23,0.092
48.070833,26.63,20.23,0.092
48.072222,26.63,20.23,0.092
48.073611,26.63,20.23,0.092
48.075000,26.63,20.23,0.092
48.076389,26.63,20.23,0.092
48.077778,26.62,20.23,0.092
48.079167,26.61,20.23,0.092
48.080556,26.61,20.23,0.092
48.081944,26.62,20.23,0.092
48.083333,26.63,20.23,0.092
48.084722,26.62,20.23,0.092
48.086111,26.62,20.23,0.092
48.087500,26.62,20.23,0.092
48.088889,26.61,20.23,0.092
48.090278,26.62,20.23,0.092
48.091667,26.62,20.23,0.092
48.093056,26.62,20.23,0.092
48.094444,26.62,20.23,0.092
48.095833,26.62,20.23,0.092
48.097222,26.61,20.23,0.092
48.098611,26.61,20.23,0.092
48.100000,26.61,20.23,0.092
48.101389,26.6,20.23,0.092
48.102778,26.6,20.23,0.091
48.104167,26.6,20.23,0.092
48.105556,26.61,20.23,0.092
48.106944,26.61,20.23,0.092
48.108333,26.6,20.23,0.092
48.109722,26.61,20.23,0.092
48.111111,26.61,20.23,0.092
48.112500,26.61,20.23,0.092
48.113889,26.62,20.23,0.092
48.115278,26.61,20.23,0.092
48.116667,26.62,20.23,0.092
48.118056,26.62,20.23,0.092
48.119444,26.62,20.23,0.092
48.120833,26.61,20.23,0.092
48.122222,26.6,20.23,0.092
48.123611,26.6,20.23,0.092
48.125000,26.6,20.23,0.092
48.126389,26.59,20.23,0.091
48.127778,26.59,20.23,0.091
48.129167,26.59,20.23,0.091
48.130556,26.59,20.23,0.091
48.131944,26.59,20.23,0.091
48.133333,26.6,20.23,0.092
48.134722,26.6,20.23,0.092
48.136111,26.6,20.23,0.092
48.137500,26.6,20.23,0.092
48.138889,26.6,20.23,0.092
48.140278,26.59,20.22,0.091
48.141667,26.59,20.23,0.091
48.143056,26.59,20.22,0.091
48.144444,26.6,20.22,0.091
48.145833,26.59,20.22,0.091
48.147222,26.59,20.23,0.091
48.148611,26.6,20.23,0.091
48.150000,26.61,20.22,0.092
48.151389,26.61,20.22,0.091
48.152778,26.6,20.22,0.091
48.154167,26.61,20.22,0.091
48.155556,26.62,20.22,0.092
48.156944,26.62,20.22,0.092
48.158333,26.62,20.22,0.092
48.159722,26.62,20.23,0.092
48.161111,26.63,20.22,0.092
48.162500,26.63,20.23,0.092
48.163889,26.62,20.22,0.092
48.165278,26.62,20.22,0.092
48.166667,26.62,20.22,0.092
48.168056,26.61,20.22,0.091
48.169444,26.62,20.22,0.092
48.170833,26.62,20.22,0.092
48.172222,26.62,20.22,0.092
48.173611,26.63,20.22,0.092
48.175000,26.63,20.22,0.092
48.176389,26.62,20.22,0.092
48.177778,26.62,20.22,0.092
48.179167,26.63,20.22,0.092
